ArticleId,Text,Category
1346,blair sets date for africa report the commission for africa s report will be released on 11 march - comic relief day  tony blair has said.  july s g8 summit in gleneagles in perthshire - chaired by the prime minister - will use the report as the basis for talks on africa. the announcement followed the final meeting of the commission - which includes singer bob geldof - in london. as well as more aid  fairer trade and less debt  the commission is likely to demand action on corruption in africa. mr blair told a news conference:  it will be a report that s brutally frank about the reality  but i hope idealistic about what can be done if the will is there.  it s an ambitious project we have set ourselves and you will have to judge on its outcome when we publish it.   mr blair has vowed to put africa at the top of his agenda during his time at the helm of the g8. he acknowledged he would have a  a job of persuading to do  on other nations to get the necessary commitment to debt relief. bob geldof  in characteristically blunt style  promised that the commission would not just be a talking shop but would deliver radical new thinking to change direction for africa. the former rock star s presence on the commission has been interpreted as a sign that it will be uncompromising in its demands. the people involved include two african government leaders and a range of other african politicians  as well as experts from some other developed countries.,politics
1036,correction agency plans dropped plans to create a single correctional agency for scotland have been scrapped.  the scottish executive will not now merge the scottish prison service with local authority social work criminal justice departments. the national correctional agency would have provided a  one-stop  justice system but has been abandoned in the wake of stiff opposition. instead  scottish councils and the prison service will be compelled to work more closely to cut reoffending. the plan was to ensure offenders were monitored by the same body during and after prison  preventing many from being lost in the system and helping more of them to stop reoffending.  scotland s reoffending rate is high  with more than 60% of prisoners reconvicted within two years of release from jail. this is leading to an ever-expanding prison population and the executive wants to tackle the problem. ministers thought merging the prison service with the council-controlled criminal justice social work departments  which provide community sentences  might have provided an answer. however  following a consultation on the idea  justice minister cathy jamieson has decided to drop the plans. instead  ms jamieson will change the law to help produce a closer working relationship between both elements of the justice system.  she will announce the move in her criminal justice plan on monday  aiming to  break down the barriers between what happens in prison and what happens in the community . the new measures will place a new statutory duty on the sps to work with local authorities and others in area partnerships. a national advisory board on offender management will also be created to advise ms jamieson on the sps s role and performance in reducing reoffending. the minister said:  better joint working will help prisons play a much stronger role in ending reoffending behaviour and in particular help address the revolving door of reoffending that sees offenders entering prison for short periods during which little is done to address the behaviour that brought them there.  communities who are paying the price for this reoffending - both in terms of crime and in terms of prison costs - expect better.  it costs the taxpayer £35 000 a year to provide each prison place and that cost is increasing.  taxpayers who suffer the consequences of crime also end up paying for keeping those people in prison.  therefore  as we continue to invest in the service  it is only right that we seek to ensure that that service becomes more accountable to the public it serves  to ministers and to parliament.,politics
2102,abbas  will not tolerate  attacks palestinian leader mahmoud abbas has said he will not tolerate attacks such as last friday s suicide bombing in the israeli city of tel aviv.  in an interview ahead of a meeting in london to discuss palestinian reforms  mr abbas said such attacks were against palestinian interests. the palestinian authority (pa) was exerting  a 100% effort  to end the violence  mr abbas added. the attack  which killed five  was the first of its kind since he took office. mr abbas confirmed israel shared information with the pa in the hunt for the organisers of the attack. the israeli government refuses to accept syria s denials that it was implicated in the nightclub bombing. israeli officials gave an intelligence briefing to foreign ambassadors on monday  explaining syria s alleged involvement. british foreign minister jack straw said there had been a  continuing stream  of information suggesting palestinian militant groups were operating from within syria.  in an email interview in the british newspaper the independent  mr abbas said:  we believe peace is possible now and we are ready to negotiate with israel to reach a true and lasting peace based on justice and international legitimacy.  he added:  we have an opportunity and it would be irresponsible if we  the israelis  or the world allow it to slip away.  tuesday s meeting on palestinian reform is being hosted by british prime minister tony blair. also due to attend are us secretary of state condoleezza rice  un secretary general kofi annan  world bank officials and foreign ministers from 23 european and arab countries. the conference was a  vital step  in renewing the peace process  mr straw said.  it s a high-level attendance  which reflects the sense of momentum and opportunity created by recent events   he added. a spokesman for mr blair said the prime minister expected the conference to discuss  a comprehensive  co-ordinated and  above all  practical work plan for both the palestinian authority and the international community . israel will not attend  but is said to be closely watching the outcome.,politics
614,student  fee factor  played down a rise has been recorded in the number of students from south of the border applying to universities in scotland.  however  lifelong learning minister jim wallace said that this would not result in scottish students missing out. applications from england and wales rose by 17% between january 2005 and the previous year  up 23 600 to 27 700. fears had been expressed that a flood of  fee refugees  would try to avoid top-up fees of up to £3 000 a year being introduced in england. in june last year  mr wallace announced proposals to increase tuition fees for english students studying in scotland by £2 000 in an attempt to prevent a cross-border flood  although no figure has yet been agreed. legislation to introduce the top-up fees in england is not due to take effect until autumn 2006 and students who start before then will not have to pay additional fees at all.  the figures were made public on thursday by admissions service ucas. universities scotland  which represents university principals  claimed that an increase in applications did not amount to scottish students being squeezed out. director  david caldwell  said some students could be applying in an attempt to avoid the possible increase in annual fees at english universities  but this was not a major factor. he told bbc radio scotland s good morning scotland programme:  the reason people are opting for scottish universities is that they are perceived as being of very high quality  they offer very attractive courses and scotland is seen as a very attractive place to study.   they know that when they take up their studies in 2006 they will be hit by top-up fees if they are going to a university in england and that may be part of the reason why the numbers coming to scotland are so inflated.  however  it does not mean that we will see thousands of additional students from england studying here.  mr wallace agreed and said the figures had to be looked at in context. he explained that when applications were translated into acceptances  the number was not huge - an additional figure of about 200.  also  the picture was further blurred by the fact that applications from wales  where there are no plans for top-up fees  have also risen  by 19%. mr wallace said:  accepting students from all parts of the world does show the high regard in which scottish higher education is held  not just in britain.  we want to make sure that when students are making their choice  they do so on the nature of the course and not because they are under some sort of financial pressure to go to scotland.  we do not want to have a situation where it becomes impossible for scottish students to get places at scottish universities because we are seen as the cheap option.  very often the quality of the university experience is enhanced by the fact there are students coming from a wide range of backgrounds so it would be wrong to go the other way and start excluding students.,politics
1121,blair congratulates bush on win tony blair has said he looks forward to continuing his strong relationship with george bush and working with him during his second term as president.  mr bush s re-election came at a crucial time for a world that was  fractured  divided and uncertain   mr blair said. it had to be brought together  he added  saying action was needed on poverty  the middle east and the conditions on which terrorists prey. mr blair said states had to work with the us to fight global terrorism.  but there was a need to recognise it would not be defeated by  military might alone but also by demonstrating the strength of our common values  he added. solving the conflict in the middle east was the world s single most  pressing political challenge  of the present day  mr blair warned. the prime minister also urged europe and the us to  build anew their alliance .   all of us in positions of leadership  not just president bush  have a responsibility to rise to this challenge. it is urgent that we do so.  mr blair also paid tribute to democrat john kerry s campaign  saying he had helped make the presidential election  a true celebration of american democracy . the election of the us president was significant for the world but particularly so for britain because of its special relationship  he added. earlier tory leader michael howard sent mr bush his  warmest congratulations   saying:  we look to the president to be a unifying force for those all over the world who share our determination to defend freedom.  liberal democrat leader charles kennedy welcomed the fact there had been a quick conclusion to the election  unlike in 2000.  mr bush s first task was to  rebuild a sense of domestic purpose  within the us  he said. mr kennedy said:  internationally  it is to be hoped that a second term will see a more sensitive approach to relations with long-standing allies  not least for the global efforts to combat terrorism.  lib dem foreign affairs spokesman menzies campbell said a win by mr kerry would have given mr blair the chance of a fresh start  adding it was almost as if there was an  umbilical cord  between mr bush and the uk premier.   europeans must hope that his administration will be much more multilateral in character  and that he will act swiftly to rebuild the atlantic partnership which is so vital to security.  iraq will remain an issue of potential division for some time to come.  even before the result became clear  mr blair was being urged to push for action on climate change at his first meeting with whichever candidate won.  liberal democrat environment spokesman norman baker underlined the issue of global warming during a commons debate on anglo-american relations on wednesday. environment secretary margaret beckett has said the us will act on global warming despite george bush s refusal to sign up to the kyoto protocol on carbon emissions. public opinion would force change  she told bbc news. but myron ebell  an adviser on climate change to president bush  has said there would be no change in the us stance and rejected the threat of climate change. he claimed the us was the only country with independent scientists.,politics
130,williams battles to aussie title serena williams staged a remarkable recovery to beat lindsay davenport and win her second australian open title.  the 2003 champion claimed her seventh grand slam title  and her first since wimbledon in 2003  2-6 6-3 6-0. williams had looked close to quitting with a rib injury when she left the court for treatment after five games. she quickly dropped the first set but from 3-3 in the second found another gear as davenport s game collapsed  allowing williams to take the title. williams later explained her injury problem  saying it was the result of lunging for a ball early in the first set.  lindsay had me on the run out wide on my backhand and my back went but eventually i was able to come back  thank goodness   she said. davenport paid tribute to williams  saying:  she s had a tough couple of years and she s come back like a champion.   the 23-year-old former world number one was in desperate trouble in the early stages as the injury hampered her service action. davenport took advantage to race through the opening set and held six break points in game five of the second.  i kept thinking to myself  i m not losing this game   said williams afterwards.   i don t care if my arm falls off  i m not losing this game . and i guess that s what happened.  i didn t want to lose that particular game because it would have given her a lot of momentum  and a lot of confidence.  despite letting the break points slip away davenport looked comfortable enough at 3-3  but from 40-0 up she just folded. williams won nine consecutive points for the set and powered through the decider as a lacklustre davenport looked to have run out of energy after a gruelling two weeks.  i felt like i was playing well and in control pretty much of the match   said davenport.  then i just had that horrible lapse  i think serving up 40-0  and made a few errors and opened up the door for her and she just kept going through it.  at the end i think i was a little bit fatigued but she took advantage of it and kept going - she s a great frontrunner when she gets going.,sport
1879,wales hails new superstar one game into his six nations career  and gavin henson is already a welsh legend.  a mesmeric display against england  topped off by his howitzer of a match-winning penalty  has secured life membership of that particular club. at 23  henson has the rugby world at his silver-booted feet. and if his natural self-assurance and swagger is shared by his wales team-mates  then a full-blown revival could be more than just a lot of hot air drifting up from the valleys. the  red dragonhood  subdued the  red rose army  in most areas of the field  but henson s stellar performance ensured their efforts yielded the win they craved above all others. he announced himself in the game s opening salvo with a  welcome to cardiff  greeting for mark cueto on the gain line. and his defence was a major feature of the match  his principal victim poor old  or rather young  mathew tait. the england centre will have spent his 19th birthday on sunday shuddering at the memory of how he was up-ended not just once  but twice  by henson s all-enveloping tackles.  the second time  after the interval  single-handedly lifted the record millennium stadium crowd at a time when england were starting to show menace. showing awesome strength  henson nonchantly held the bewildered debutant in mid-air  a master predator toying with his helpless prey  savouring the kill. his kicking game also prospered  particularly when he moved to full-back for 10 minutes either side of half-time when his captain gareth thomas was in the sin-bin. one huge clearance from tait s kick sent england retreating rapidly while another booming punt to the right corner kept the visitors pinned in their own half. henson was also creativity personified: one little chip ahead for shane williams narrowly missed its target; a precise cross-kick forcing jamie noon to fumble the ball into touch. he also had a hand in the game s only try  finished superbly by williams  and might have scored himself on the half-hour as he glided into space  only to be scragged by tait. henson was twice repelled as wales laid siege to the english line after charlie hodgson s penalty had edged the visitors in front for the first time. but he was not to be denied as the crescendo rose to a deafening din  and the outcome of the match fell to him. replacement gareth cooper made the most of a poor welsh scrum by chipping into space  where jason robinson was penalised for holding on in the tackle.  five metres in from the right touchline  44 metres out  it was not a kick stephen jones  who had seen a long-range effort fall agonisingly under the bar  would have approached with confidence.  it was out of steve s range but i looked at gavin  and he gave me a reassuring nod   said thomas. henson  surveying his date with destiny  positively relished the responsibility  and the chance to make himself a hero. without further ado  he nervelessly slotted the kick that ended five years of english dominance and 12 years of waiting in cardiff.  i knew i was going to get it before i even took the kick   he said later  his distinct spikey locks freshly gelled into an appropriate star shape.  i have been getting them from that distance all year so it wasn t a problem.  there were still four minutes for wales to hold out  and the frenzy was such that henson could not even hear jones shouting instructions at him from three yards away. but it was wales who finished the game on the attack  almost snatching a second try in a thunderous climax.  just do it  implored the front page headline on saturday s western mail newspaper. and  thanks to henson  wales did.,sport
491,giggs handed wales leading role ryan giggs will captain wales as he wins his 50th cap in wednesday s friendly against hungary in cardiff.  john toshack  in his first game as coach after succeeding mark hughes  admits he is surprised that giggs has only just reached the landmark.  with the games he s played for united  proportionately it doesn t seem that many for wales   toshack said.  but he s one of the greatest of all welsh internationals and on his 50th cap it s appropriate he s captain.  giggs admits he had briefly considered retirement from the international game  but is now targetting playing for wales in the 2008 european championships. the manchester united wing revealed how club manager sir alex ferguson talked him into extending his wales career.  i briefly discussed my international future with sir alex  but he urged me to carry on   giggs said.  he feels  like myself  that i have no weight problems and keep myself fit  so in three or four years  time i will be able to play in the european finals if we get there.  the manager has always wanted me to play for my club and country and he was keen for me to continue because i am fit enough.   giggs admits he was wavering and considering joining the likes of former wales skipper gary speed and united team-mate paul scholes in committing the remaining years of his career to club football. but giggs is now focussed on making the toshack era even more successful than the time hughes spent at the helm. the manchester united winger won his first cap as a 17-year-old in 1991  an away loss to germany  and now faces his landmark appearance at the age of 31. with giggs leading wales out against hungary  there is every chance that he will become the permanent successor to speed. however  toshack refused to reveal whether he sees giggs as a long-term option.  for this particular game i think it is appropriate that ryan giggs will be captain  it s his 50th cap and he s known for some time about that   toshack said. on wednesday night toshack takes charge of his first match since replacing hughes  and giggs said:  it s my 50th cap and i am looking forward to it  and i hope to play a lot more times from here on in.  it s important to be here  all the players feel the same. it s a new start and all the top players certainly see it as important.  i see myself leading by example  it is something i have taken on for wales as well as united these past few seasons.  the way john is looking at things  he is aiming to build his side around the experienced lads right up to the next tournament  the euro 2006 event.  i have told john i will be around for the next european tournament  by then i will be 35 so hopefully i will still be okay.  a lot can happen  but i m hoping to be around.  giggs  own personal future at old trafford is still up in the air as he has yet to reach agreement on a new contract  with manchester united offering one extra year and giggs seeking two.  i have put the contract thing to the back of my mind at the moment   said giggs.  it is an important period for the club and i am just concentrated on that.  i ve heard the suggestions  hopefully there is a two-year deal about to be offered because that is what i am looking for  to get it sorted out.  i m enjoying my football  the way united have been playing and my own form  you have to enjoy it.  we have massive games coming up: manchester city this week  then the everton cup tie  followed by ac milan in the champions league  and my first wales game under john toshack  so it s an important time.,sport
588,kluft impressed by sotherton form olympic heptathlon champion carolina kluft was full of admiration for britain s kelly sotherton as the pair prepared to clash in birmingham.  both will be in action on friday in the 60m hurdles and long jump ahead of the european indoor championships later this month in madrid. sotherton finished third behind the swede in athens  and kluft said:  i knew about her  she s a great girl.  she looked very good early in the season and was competing really well.  kluft showed impressive early-season form on tuesday in stockholm s ge galan meeting  winning the sprint hurdles  the long jump and the 400m. sotherton has also displayed promise  with a new high jump personal best in sheffield at the combined norwich union european trials and aaa championships  and a second place in the long jump behind jade johnson.,sport
1808,english clubs make euro history all four of england s champions league representatives have reached the knockout stages for the first time.  arsenal and chelsea are seeded as group winners  while runners-up manchester united and liverpool are not. rules stipulate that teams from the same country or group will be kept apart in the draw on 17 december. the favourites are chelsea and barcelona  and real madrid  the two milan sides  juventus and bayern munich are among the 16 still in the hat.  steven gerrard s last-gasp wonder-strike secured qualification for  against olympiakos on wednesday evening.  ac milan  bayer leverkusen  internazionale  juventus  lyon.  who had already qualified  fielded a second-string side and went down 3-0 to fenerbahce.  ac milan  bayer leverkusen  internazionale  juventus  monaco.  on tuesday   finished top of their group with a 5-1 win over the rosenborg after drawing four of their first five matches.  barcelona  bayern munich  porto  real madrid  werder bremen    who had already qualified lost 2-1 to porto as jose mourinho made an unhappy return to his former club.  barcelona  bayern munich  psv eindhoven  real madrid  werder bremen.,sport
1871,jones doping probe begins an investigation into doping claims against marion jones has been opened by the international olympic committee.  ioc president jacques rogge has set up a disciplinary body to look into claims by victor conte  of balco laboratories. jones  who says she is innocent  could lose all her olympic medals after conte said he gave her performance-enhancing drugs before the sydney olympics. but rogge said it was too early to speculate about that  hoping only that  the truth will emerge .  any decision on the medals would be taken by the ioc s executive board and could hinge on interpretation of a rule stating that olympic decisions can only be challenged within three years of the games closing. the sydney olympics ended more than four years ago  but world anti-doping agency chief dick pound said the rule may not apply because the allegations are only coming out now.  we will find a way to deal with that   pound said. in a statement released through her attorney rich nichols  jones repeated her innocence and vowed she would be cleared.  victor conte s allegations are not true and the truth will be revealed for the world to see as the legal process moves forward   she said.  conte is someone who is under federal indictment and has a record of issuing contradictory  inconsistent statements.,sport
1525,gerrard happy at anfield liverpool captain steven gerrard has reiterated his desire to stay at anfield and win trophies with the club.  the 24-year-old england midfielder is determined to see out his contract  despite reported interest from chelsea. he said:  i m signed here for this season and another two so there is no situation. there s a lot of speculation but that s not down to me.  as club captain all i want to do is help us get back up the table and into the champions league again.  gerrard looked set to move to chelsea during the summer and speculation of a switch to stamford bridge has again arisen  with the january transfer window approaching. he raised doubts about his reds future when he said he wanted the club to prove they were title challengers in the very near future or he might leave. liverpool boss rafael benitez has insisted that gerrard has promised him he wants to stay at anfield. benitez said:  i said to steven that i was sure he wanted to stay here and he said  i do .   i then said to him  look  if you want to win titles  you want medals and you want liverpool to have these things then i am going to need your help .  i really think he wants to stay so now what we must do is make the squad stronger for him.  meanwhile  gerrard has urged the anfield board to sign real madrid striker fernando morientes in the january transfer window. morientes  28  has already expressed a willingness to come to england. gerrard added:  he s a great player. he scores goals in the league  in cup competitions and also in the champions league.  i don t think he d be able to play for us in europe this season but if we are able to get hold of him  we d be getting ourselves a great player.   he d have spanish coaches  a spanish manager and we have got three or four spanish players here now so they ll help him settle in.  rafael benitez knows what he wants and he knows how to strengthen the squad he s got and if the right players become available at the right price i am sure we will strengthen.  it would certainly be nice to see a few new faces in january to freshen things up.,sport
401,double injury blow strikes wales wales centre sonny parker and number eight ryan jones will miss saturday s game with italy because of injury.  parker has not recovered from a trapped nerve in his neck that kept him out of the win over england  and tom shanklin is expected to continue at centre. jones damaged his collar bone after coming on as a replacement against england and joins flanker colin charvis (foot injury) on the sidelines. meanwhile  mike ruddock may make gavin henson his first-choice kicker in rome. the centre was wales  hero in the 11-9 six nations win over england  landing a huge late penalty from wide out to clinch the game. first-choice kicker stephen jones handed over responsibility because of henson s greater kicking range  but the fly-half had already missed a number of shots at goal.  our first aim was to get gavin settled into the team  but giving him the kicks is something we ll talk about in selection this week   wales coach mike ruddock told bbc sport wales. henson himself says he is relishing all the media hype that has been heaped on him since last saturday s game.  i thrive on it and think it makes me perform better   he said.  i m glad it s a short week before the italy game. there was so much build-up before england  but we fly out to rome on thursday and we ll be back playing again.,sport
1862,capriati out of australian open jennifer capriati has become the third leading lady to withdraw from the australian open because of injury.  the organisers of the first grand slam of 2005  which begins on 17 january  said the american has a problem with her right shoulder. it comes as a blow to the women s draw as last year s champion  justin henin-hardenne  and runner-up  kim clijsters  will also be absent. capriati is a two-time champion in melbourne with wins in 2001 and 2002. she is believed to have picked up the injury at the advanta championships at philadelphia in november and had to pull out of an exhibition match with wimbledon champion maria sharapova on 17 december. capriati also decided against competing in the australian open warm-up event  the sydney international.,sport
1403,davenport dismantles young rival top seed lindsay davenport booked her place in the last 16 of the australian open with a convincing 6-2 6-4 win over nicole vaidisova of the czech republic.  the american had too much power for her 15-year-old opponent  breaking twice in the first set and once in the second. the german-born vaidisova rallied well at times but was unable to find a way back after falling behind 3-2 in the opening set. davenport  who closed out with an ace  plays karolina sprem in the next round.  i was fully expecting a tough opponent and was able to play well enough to get through it   said davenport.  i think she hits some great shots. she made some errors but probably some inexperience played a role in that. but she s so young and obviously has a big game and has many  many years to improve on that.  sprem  the croatian 13th seed  saw off russia s elena likhovtseva 6-3 6-2. former world number one  powered her way into the fourth round with a straight sets win over anna smashnova. the 27th seed from israel stuck with williams until 3-3 in the first set before it became one-way traffic.  the american made 26 unforced errors but was still good enough to romp through the contest in exactly an hour. she reeled off nine straight games to finish a 6-3 6-0 winner.  remains on course to become the first australian to win her home title since chris o neil in 1978. the 10th seed equalled her best performance at a grand slam event when she beat unseeded russian nadia petrova 6-3 6-2 to reach the fourth round. after a tough first set  molik grew in confidence and won in just 56 minutes. she will now meet venus williams.  bring it on   said the 23-year-old.  i played pretty well and it was nice to get through in straight sets.   we were destined to meet  i guess   williams said referring to her match with molik.  it will be a huge match for her in australia. i can tell she s probably very motivated by that so i need to get out there and play well.   beat slovakia s daniela hantuchova in a rollercoaster match. dementieva came through 7-5 5-7 6-4  becoming the seventh russian woman to reach the last 16 in melbourne. the match lasted almost three hours and featured 13 service breaks  including three in the final set when dementieva held her nerve to seal the win. she now faces  after the swiss 12th seed beat american abigail spears 7-6 6-3. french open champion  received a free ride into the last 16 after lisa raymond was forced to withdraw. raymond  the 25th seeded american  was ruled out after sustaining a left abdominal muscle tear in the doubles. myskina  the third seed  now plays france s  who beat francesca schiavone of italy 6-3 6-3.  i m extremely disappointed because i couldn t have asked to play better in my first two matches   raymond said.,sport
2121,ferguson rues failure to cut gap boss sir alex ferguson was left ruing manchester united s failure to close the gap on chelsea  everton and arsenal after his side s 1-1 draw with fulham.  premiership leaders chelsea and the gunners endured a 2-2 stalemate on sunday  giving united the chance to make up some ground in the league. but ferguson said:  i think what makes it so bad is that both our rivals dropped points at the weekend.  it was a great opportunity - and we haven t delivered.  united went ahead through alan smith in the 33rd minute before bouba diop s superb 25-yard strike cancelled out the visitors  lead in the 87th minute. ferguson described the result as an  absolute giveaway  after united had earlier missed a host of opportunities to finish off the encounter. he said:  it was a good performance - some of the football was fantastic - but we just didn t finish them off.  in fairness  it s a fantastic strike from the fulham player.  the result leaves ferguson s side fourth in the league on 31 points - four points behind arsenal and a further five back from chelsea.,sport
1633,edu blasts arsenal arsenal s brazilian midfielder edu has hit out at the club for stalling over offering him a new contract.  edu s deal expires next summer and he has been linked with spanish trio real madrid  barcelona and valencia. he told bbc sport:  i m not sure if i want to stay or not because the club have let the situation go on this far.  if they had really wanted to sign they should have come up with an offer six months before indicating they wanted to sign me and that s made me think.  edu s brother and representative amadeo fensao has previously said that arsenal s current offer to the midfielder was well short of what he was seeking. and edu  26  added:  my brother is due to come to london on thursday.   there is a meeting planned for 6 or 7 january to sort it out with arsenal.  now i have a choice to stay or go. i want to sort it out as soon as possible  that s in the best interests of both the club and myself.  i m going to make my decision after the meeting later this week.  edu is now able to begin negotiations with other clubs because fifa regulations allow players to start talks six months before their contracts expire. the midfielder  who broke in to the brazilian national side in 2004  admitted he had been flattered to have been linked with the three spanish giants. edu said:  i ve just heard stories from the news that the madrid president florentino perez  the valencia people  as well as barcelona are interested.   that s nice  but i ve never talked to them  so i can t say they want me sign 100%.  last month wenger said he we was hopeful edu would sign a new deal and played down suggestions that the lure of a club like real madrid would be too strong for edu. edu added that he had been encouraged by wenger s support for him.  i still have a good relationship with arsene wenger - he s always said he wants me to sign.,sport
1942,liverpool revel in night of glory liverpool manager rafael benitez said their qualification for the next stage of the champions league was  one of the proudest nights of my career.   the reds beat olympiakos 3-1 with a late steven gerrard strike and benitez said:  it was a really great night.  the players ran hard all the time and you see how much it means to the fans.  we knew before the game that it was very important for the club to gain these extra finances. for liverpool  this result is very  very important.  benitez hailed gerrard for his match-winning strike four minutes from time and also the anfield crowd for sticking by their side after they had fallen a goal behind at the interval. the reds scored three second-half goals in a sensational comeback capped by gerrard s 20-yard drive. he added:  steven can play all over the pitch and he influences every part of the game.   i have said to him many times that he has the freedom because he has talent and is very important to us.  i felt that the difference between the sides was really our supporters  i cannot thank them enough.  i want to say thank-you to the supporters  they were magnificent to help us achieve this result.  gerrard admitted he thought they were going out of the champions league after trailing 1-0 at half-time. he said:  i d be lying if i thought we were going through when we were losing at half-time.   we had a mountain to climb  but we have climbed it and credit to everyone.  that was one of the best goals i have scored  i caught it sweet  i haven t caught one like that for ages. it was a massive night for me and the team.  liverpool s win means all four of england s champions league representatives have reached the knockout stages for the first time.,sport
1127,stuart joins norwich from addicks norwich have signed charlton midfielder graham stuart until the end of the season for an undisclosed fee.   it was a very easy decision to make   the 34-year-old told norwich s website.  the attraction for me was to continue to play in the premiership.  canaries boss nigel worthington added:  i m delighted that graham will be joining us until the end of the season.  he s gives us a wealth of experience. hopefully  he can be part of keeping us in the premier league.  stuart has extensive top-flight experience with everton  chelsea and charlton and can play across the midfield positions. he joins norwich with the norfolk club second-from-bottom in the premiership  but stuart is confident that the carrow road outfit have a bright future.  i ve been very impressed with the facilities here. it s obviously a very well run football club with excellent facilities and i ve always enjoyed playing at carrow road   he added.  it s a nice compact ground with a good atmosphere and hopefully i can help give the fans something else to cheer.   stuart  a former england under-21 international  made 110 appearances for chelsea  scoring 18 goals  before joining everton. he won the fa cup with the toffees in 1995 and remains a hero at goodison park after his 81st-minute winner against wimbledon saved everton from relegation in 1994. stuart spent just over four years at goodison park  making 125 senior appearances and scoring 25 goals  before signing for sheffield united - where he scored 12 goals in 68 appearances. after signing for charlton he made 164 appearances  scoring 23 times  but recently he has been battling a back problem and had not played for the londoners for three months before heading to norwich.,sport
565,dawson set for new wasps contract european champions wasps are set to offer matt dawson a new deal.  the 31-year-old world cup winning scrum-half has impressed since joining the london side from northampton this summer on a one-year contract. wasps coach warren gatland told the daily mirror:  we have not yet offered matt a new contract but we will be doing so.  i m very happy with his contribution and i think he s good enough to play for another couple of years.  dawson played a vital part in england s world cup win last year but has fallen out of favour with new coach andy robinson after missing a training session in september. however he hopes the new deal will help him regain his england place.   rugby is still my priority and there s still a burning desire within me to play the best rugby i possibly can   he said.  i know within myself  if i was given the chance i could play for england again.  i know i m fit enough  i m strong enough  i m skilful enough.,sport
298,pountney handed ban and fine northampton coach budge pountney has been fined £2 000 and banned from match-day coaching for six weeks for calling a referee  a disgrace .  pountney was found guilty of bringing the game into disrepute at a rugby football union disciplinary hearing in london on thursday night. pountney criticised referee steve lander s performance in northampton s defeat by saracens on 5 february. the last two weeks of the six-week ban are suspended. pountney pleaded guilty to the offence before a panel consisting of chairman robert horner  nigel gillingham and jeff probyn. the ban means former scotland international pountney cannot enter the playing enclosure  technical areas or go near the touchline  tunnel or players and officials  areas on the day of a game.,sport
1097,internet boom for gift shopping cyberspace is becoming a very popular destination for christmas shoppers.  forecasts predict that british people will spend £4bn buying gifts online during the festive season  an increase of 64% on 2003. surveys also show that the average amount that people are spending is rising  as is the range of goods that they are happy to buy online. savvy shoppers are also using the net to find the hot presents that are all but sold out in high street stores.  almost half of the uk population now shop online according to figures collected by the interactive media in retail group which represents web retailers. about 85% of this group  18m people  expect to do a lot of their christmas gift buying online this year  reports the industry group. on average each shopper will spend £220 and britons lead europe in their affection for online shopping.  almost a third of all the money spent online this christmas will come out of british wallets and purses compared to 29% from german shoppers and only 4% from italian gift buyers. james roper  director of the imrg  said shoppers were now much happier to buy so-called big ticket items such as lcd television sets and digital cameras. mr roper added that many retailers were working hard to reassure consumers that online shopping was safe and that goods ordered as presents would arrive in time for christmas. he advised consumers to give shops a little more time than usual to fulfil orders given that online buying is proving so popular. a survey by hostway suggests that many men prefer to shop online to avoid the embarrassment of buying some types of presents  such as lingerie  for wives and girlfriends. much of this online shopping is likely to be done during work time  according to research carried out by security firm saint bernard software. the research reveals that up to two working days will be lost by staff who do their shopping via their work computer. worst offenders will be those in the 18-35 age bracket  suggests the research  who will spend up to five hours per week in december browsing and buying at online shops.  iggy fanlo  chief revenue officer at shopping.com  said that the growing numbers of people using broadband was driving interest in online shopping.  when you consider narrowband and broadband the conversion to sale is two times higher   he said. higher speeds meant that everything happened much faster  he said  which let people spend time browsing and finding out about products before they buy.  the behaviour of online shoppers was also changing  he said.  the single biggest reason people went online before this year was price   he said.  the number one reason now is convenience.   very few consumers click on the lowest price   he said.  they are looking for good prices and merchant reliability.  consumer comments and reviews were also proving popular with shoppers keen to find out who had the most reliable customer service. data collected by ebay suggests that some smart shoppers are getting round the shortages of hot presents by buying them direct through the auction site. according to ebay uk there are now more than 150 robosapiens remote control robots for sale via the site. the robosapiens toy is almost impossible to find in online and offline stores. similarly many shoppers are turning to ebay to help them get hold of the hard-to-find slimline playstation 2  which many retailers are only selling as part of an expensive bundle. the high demand for the playstation 2 has meant that prices for it are being driven up. in shops the ps2 is supposed to sell for £104.99. in some ebay uk auctions the price has risen to more than double this figure. many people are also using ebay to get hold of gadgets not even released in this country. the portable version of the playstation has only just gone on sale in japan yet some enterprising ebay users are selling the device to uk gadget fans.,tech
